time,charge
224.99999999994034,-2.0
225.99999999993943,-2.0
226.99999999993852,-2.0
227.99999999993761,-2.0
228.9999999999367,-2.0
229.9999999999358,-2.0
230.9999999999349,-2.0
231.99999999993398,-2.0
232.99999999993307,-2.0
233.99999999993216,-2.0
234.99999999993125,-2.0
235.99999999993034,-2.0
236.99999999992943,-2.0
237.99999999992852,-2.0
238.9999999999276,-2.0
239.9999999999267,-2.0
240.9999999999258,-2.0
241.99999999992488,-2.0
242.99999999992397,-2.0
243.99999999992306,-2.0
244.99999999992215,-2.0
245.99999999992124,-2.0
246.99999999992033,-2.0
247.99999999991942,-2.0
248.99999999991851,-2.0
249.9999999999176,-2.0
250.9999999999167,-2.0
251.9999999999158,-2.0
252.99999999991488,-2.0
253.99999999991397,-2.0
254.99999999991306,-2.0
255.99999999991215,-2.0
256.99999999991127,-2.0
257.99999999991036,-2.0
258.99999999990945,-2.0
259.99999999990854,-2.0
260.99999999990763,-2.0
261.9999999999067,-2.0
262.9999999999058,-2.0
263.9999999999049,-2.0
264.999999999904,-2.0
265.9999999999031,-2.0
266.9999999999022,-2.0
267.99999999990126,-2.0
268.99999999990035,-2.0
269.99999999989944,-2.0
270.99999999989853,-2.0
271.9999999998976,-2.0
272.9999999998967,-2.0
273.9999999998958,-2.0
274.9999999998949,-2.0
275.999999999894,-2.0
276.9999999998931,-2.0
277.99999999989217,-2.0
278.99999999989126,-2.0
279.99999999989035,-2.0
280.99999999988944,-2.0
281.99999999988853,-2.0
282.9999999998876,-2.0
283.9999999998867,-2.0
284.9999999998858,-2.0
285.9999999998849,-2.0
286.999999999884,-2.0
287.9999999998831,-2.0
288.99999999988216,-2.0
289.99999999988125,-2.0
290.99999999988034,-2.0
291.99999999987944,-2.0
292.9999999998785,-2.0
293.9999999998776,-2.0
294.9999999998767,-2.0
295.9999999998758,-2.0
296.9999999998749,-2.0
297.999999999874,-2.0
298.99999999987307,-2.0
299.99999999987216,-2.0
300.99999999987125,-2.0
301.99999999987034,-2.0
302.99999999986943,-2.2
303.9999999998685,-2.2
304.9999999998676,-2.2
305.9999999998667,-2.2
306.9999999998658,-2.0
307.9999999998649,-2.0
308.999999999864,-2.0
309.99999999986306,-2.0
310.99999999986215,-2.0
311.99999999986125,-2.0
312.99999999986034,-2.0
313.9999999998594,-2.0
314.9999999998585,-2.0
315.9999999998576,-2.0
316.9999999998567,-2.0
317.9999999998558,-2.0
318.9999999998549,-2.0
319.99999999985397,-2.0
320.99999999985306,-2.0
321.99999999985215,-2.0
322.99999999985124,-2.0
323.99999999985033,-2.0
324.9999999998494,-2.0
325.9999999998485,-2.0
326.9999999998476,-1.8
327.9999999998467,-1.8
328.9999999998458,-1.8
329.9999999998449,-2.0
330.99999999984396,-2.0
331.99999999984306,-2.0
332.99999999984215,-2.0
333.99999999984124,-2.0
334.9999999998403,-2.0
335.9999999998394,-2.0
336.9999999998385,-2.0
337.9999999998376,-2.0
338.9999999998367,-2.0
339.9999999998358,-2.0
340.99999999983487,-2.0
341.99999999983396,-2.0
342.99999999983305,-2.0
343.99999999983214,-2.0
344.99999999983123,-2.0
345.9999999998303,-2.0
346.9999999998294,-2.0
347.9999999998285,-2.0
348.9999999998276,-2.0
349.9999999998267,-2.0
350.9999999998258,-2.0
351.99999999982487,-2.0
352.99999999982396,-2.0
353.99999999982305,-2.0
354.99999999982214,-2.0
355.9999999998212,-2.0
356.9999999998203,-2.0
357.9999999998194,-2.0
358.9999999998185,-2.0
359.9999999998176,-2.0
360.9999999998167,-2.0
361.99999999981577,-2.0
362.99999999981486,-2.0
363.99999999981395,-1.8
364.99999999981304,-2.0
365.99999999981213,-2.0
366.9999999998112,-2.0
367.9999999998103,-2.0
368.9999999998094,-2.0
369.9999999998085,-2.0
370.9999999998076,-2.0
371.9999999998067,-2.0
372.99999999980577,-2.0
373.99999999980486,-2.0
374.99999999980395,-2.0
375.99999999980304,-2.0
376.9999999998021,-2.0
377.9999999998012,-2.0
378.9999999998003,-2.0
379.9999999997994,-2.0
380.9999999997985,-2.0
381.9999999997976,-1.8
382.99999999979667,-1.8
383.99999999979576,-1.8
384.99999999979485,-1.8
385.99999999979394,-2.0
386.99999999979303,-2.0
387.9999999997921,-2.0
388.9999999997912,-2.0
389.9999999997903,-2.0
390.9999999997894,-1.8
391.9999999997885,-2.0
392.9999999997876,-2.0
393.99999999978667,-2.0
394.99999999978576,-2.0
395.99999999978485,-2.0
396.99999999978394,-2.0
397.99999999978303,-2.0
398.9999999997821,-2.0
399.9999999997812,-2.0
400.9999999997803,-2.0
401.9999999997794,-2.0
402.9999999997785,-2.0
403.9999999997776,-2.0
404.99999999977666,-2.0
405.99999999977575,-2.0
406.99999999977484,-2.0
407.99999999977393,-2.0
408.999999999773,-2.0
409.9999999997721,-2.0
410.9999999997712,-2.0
411.9999999997703,-2.0
412.9999999997694,-2.0
413.9999999997685,-2.0
414.99999999976757,-2.0
415.99999999976666,-2.0
416.99999999976575,-2.0
417.99999999976484,-2.0
418.99999999976393,-2.0
419.999999999763,-2.0
420.9999999997621,-2.0
421.9999999997612,-2.0
422.9999999997603,-2.0
423.9999999997594,-2.0
424.9999999997585,-2.0
425.99999999975756,-2.0
426.99999999975665,-2.0
427.99999999975574,-2.0
428.99999999975483,-2.0
429.9999999997539,-2.0
430.999999999753,-2.0
431.9999999997521,-2.0
432.9999999997512,-2.0
433.9999999997503,-2.0
434.9999999997494,-2.0
435.99999999974847,-2.0
436.99999999974756,-2.0
437.99999999974665,-2.0
438.99999999974574,-2.0
439.99999999974483,-2.0
440.9999999997439,-2.0
441.999999999743,-2.0
442.9999999997421,-2.0
443.9999999997412,-2.0
444.9999999997403,-2.0
445.9999999997394,-2.0
446.99999999973846,-2.0
447.99999999973755,-2.0
448.99999999973664,-2.0
449.99999999973573,-2.0
450.9999999997348,-2.0
451.9999999997339,-2.0
452.999999999733,-2.0
453.9999999997321,-2.0
454.9999999997312,-2.0
455.9999999997303,-2.0
456.99999999972937,-2.0
457.99999999972846,-2.0
458.99999999972755,-2.0
459.99999999972664,-2.0
460.99999999972573,-2.0
461.9999999997248,-2.0
462.9999999997239,-2.0
463.999999999723,-2.0
464.9999999997221,-2.0
465.9999999997212,-2.0
466.9999999997203,-2.0
467.99999999971936,-2.0
468.99999999971845,-2.0
469.99999999971755,-2.0
470.99999999971664,-2.0
471.9999999997157,-2.0
472.9999999997148,-2.0
473.9999999997139,-2.0
474.999999999713,-2.0
475.9999999997121,-2.0
476.9999999997112,-2.0
477.99999999971027,-2.0
478.99999999970936,-1.8
479.99999999970845,-2.0
480.99999999970754,-2.0
481.99999999970663,-2.0
482.9999999997057,-2.0
483.9999999997048,-2.0
484.9999999997039,-2.0
485.999999999703,-2.0
486.9999999997021,-2.0
487.9999999997012,-2.0
488.99999999970026,-2.0
489.99999999969936,-2.0
490.99999999969845,-2.0
491.99999999969754,-2.0
492.9999999996966,-2.0
493.9999999996957,-2.0
494.9999999996948,-2.0
495.9999999996939,-2.0
496.999999999693,-2.0
497.9999999996921,-2.0
498.99999999969117,-2.0
499.99999999969026,-2.0
500.99999999968935,-2.0
501.99999999968844,-2.0
502.99999999968753,-2.0
503.9999999996866,-2.0
504.9999999996857,-2.0
505.9999999996848,-2.0
506.9999999996839,-2.0
507.999999999683,-2.0
508.9999999996821,-2.0
509.99999999968117,-2.0
510.99999999968026,-2.0
511.99999999967935,-2.0
512.9999999996785,-2.0
513.9999999996776,-2.0
514.9999999996767,-2.0
515.9999999996758,-2.0
516.9999999996749,-2.0
517.999999999674,-2.0
518.999999999673,-2.0
519.9999999996721,-2.0
520.9999999996712,-2.0
521.9999999996703,-1.8
522.9999999996694,-1.8
523.9999999996685,-2.0
524.9999999996676,-2.0
525.9999999996667,-2.0
526.9999999996658,-2.0
527.9999999996649,-2.0
528.9999999996639,-2.0
529.999999999663,-2.0
530.9999999996621,-2.0
531.9999999996612,-2.0
532.9999999996603,-2.0
533.9999999996594,-2.0
534.9999999996585,-2.0
535.9999999996576,-2.0
536.9999999996567,-2.0
537.9999999996558,-2.0
538.9999999996548,-2.0
539.9999999996539,-2.0
540.999999999653,-2.0
541.9999999996521,-2.0
542.9999999996512,-2.0
543.9999999996503,-2.0
544.9999999996494,-2.0
545.9999999996485,-2.0
546.9999999996476,-2.0
547.9999999996467,-2.0
548.9999999996458,-2.0
549.9999999996448,-2.0
550.9999999996439,-2.0
551.999999999643,-2.0
552.9999999996421,-2.0
553.9999999996412,-2.0
554.9999999996403,-2.0
555.9999999996394,-2.0
556.9999999996385,-2.0
557.9999999996376,-2.0
558.9999999996367,-2.0
559.9999999996357,-2.0
560.9999999996348,-2.0
561.9999999996339,-2.0
562.999999999633,-2.0
563.9999999996321,-2.0
564.9999999996312,-2.0
565.9999999996303,-2.0
566.9999999996294,-2.0
567.9999999996285,-2.0
568.9999999996276,-2.0
569.9999999996267,-2.0
570.9999999996257,-2.0
571.9999999996248,-2.0
572.9999999996239,-2.0
573.999999999623,-2.0
574.9999999996221,-2.0
575.9999999996212,-2.0
576.9999999996203,-2.0
577.9999999996194,-2.0
578.9999999996185,-2.0
579.9999999996176,-2.0
580.9999999996166,-2.0
581.9999999996157,-2.0
582.9999999996148,-2.0
583.9999999996139,-2.0
584.999999999613,-2.0
585.9999999996121,-2.0
586.9999999996112,-2.0
587.9999999996103,-2.0
588.9999999996094,-2.0
589.9999999996085,-2.0
590.9999999996076,-2.0
591.9999999996066,-2.0
592.9999999996057,-2.0
593.9999999996048,-1.8
594.9999999996039,-1.8
595.999999999603,-2.0
596.9999999996021,-2.0
597.9999999996012,-2.0
598.9999999996003,-2.0
599.9999999995994,-2.0
600.9999999995985,-2.0
601.9999999995975,-2.0
602.9999999995966,-2.0
603.9999999995957,-2.0
604.9999999995948,-2.0
605.9999999995939,-2.0
606.999999999593,-2.0
607.9999999995921,-2.0
608.9999999995912,-2.0
609.9999999995903,-1.8
610.9999999995894,-2.0
611.9999999995885,-2.0
612.9999999995875,-2.0
613.9999999995866,-2.0
614.9999999995857,-2.0
615.9999999995848,-2.0
616.9999999995839,-2.0
617.999999999583,-1.8
618.9999999995821,-1.8
619.9999999995812,-2.0
620.9999999995803,-1.8
621.9999999995794,-2.0
622.9999999995784,-2.0
623.9999999995775,-2.0
624.9999999995766,-2.0
625.9999999995757,-2.0
626.9999999995748,-2.0
627.9999999995739,-2.0
628.999999999573,-2.0
629.9999999995721,-2.0
630.9999999995712,-2.0
631.9999999995703,-2.0
632.9999999995694,-2.0
633.9999999995684,-2.0
634.9999999995675,-2.0
635.9999999995666,-2.0
636.9999999995657,-2.0
637.9999999995648,-2.0
638.9999999995639,-2.0
639.999999999563,-1.8
640.9999999995621,-2.0
641.9999999995612,-2.0
642.9999999995603,-2.0
643.9999999995593,-2.0
644.9999999995584,-2.0
645.9999999995575,-2.0
646.9999999995566,-2.0
647.9999999995557,-2.0
648.9999999995548,-2.0
649.9999999995539,-2.0
650.999999999553,-2.0
651.9999999995521,-2.0
652.9999999995512,-2.0
653.9999999995503,-2.0
654.9999999995493,-2.0
655.9999999995484,-2.0
656.9999999995475,-2.0
657.9999999995466,-2.0
658.9999999995457,-2.0
659.9999999995448,-2.0
660.9999999995439,-2.0
661.999999999543,-2.0
662.9999999995421,-2.0
663.9999999995412,-2.0
664.9999999995403,-2.0
665.9999999995393,-2.0
666.9999999995384,-2.0
667.9999999995375,-2.0
668.9999999995366,-2.0
669.9999999995357,-2.0
670.9999999995348,-2.0
671.9999999995339,-2.0
672.999999999533,-2.0
673.9999999995321,-2.0
674.9999999995312,-2.0
675.9999999995302,-2.0
676.9999999995293,-2.0
677.9999999995284,-2.0
678.9999999995275,-2.0
679.9999999995266,-2.0
680.9999999995257,-1.8
681.9999999995248,-1.8
682.9999999995239,-2.0
683.999999999523,-2.0
684.9999999995221,-2.0
685.9999999995212,-2.0
686.9999999995202,-2.0
687.9999999995193,-2.0
688.9999999995184,-2.0
689.9999999995175,-2.0
690.9999999995166,-2.0
691.9999999995157,-2.0
692.9999999995148,-2.0
693.9999999995139,-2.0
694.999999999513,-2.0
695.999999999512,-2.0
696.9999999995111,-2.0
697.9999999995102,-2.0
698.9999999995093,-2.0
699.9999999995084,-2.0
700.9999999995075,-2.0
701.9999999995066,-2.0
702.9999999995057,-2.0
703.9999999995048,-2.0
704.9999999995039,-2.0
705.999999999503,-2.0
706.999999999502,-2.0
707.9999999995011,-2.0
708.9999999995002,-2.0
709.9999999994993,-2.0
710.9999999994984,-2.0
711.9999999994975,-2.0
712.9999999994966,-2.0
713.9999999994957,-2.0
714.9999999994948,-2.0
715.9999999994939,-2.0
716.999999999493,-2.0
717.999999999492,-2.0
718.9999999994911,-2.0
719.9999999994902,-2.0
720.9999999994893,-2.0
721.9999999994884,-2.0
722.9999999994875,-2.0
723.9999999994866,-2.0
724.9999999994857,-1.8
725.9999999994848,-1.8
726.9999999994839,-2.0
727.999999999483,-2.0
728.999999999482,-2.0
729.9999999994811,-2.0
730.9999999994802,-2.0
731.9999999994793,-2.0
732.9999999994784,-2.0
733.9999999994775,-2.0
734.9999999994766,-2.0
735.9999999994757,-2.0
736.9999999994748,-2.0
737.9999999994739,-2.0
738.999999999473,-2.0
739.999999999472,-2.0
740.9999999994711,-2.0
741.9999999994702,-2.0
742.9999999994693,-1.8
743.9999999994684,-1.8
744.9999999994675,-2.0
745.9999999994666,-2.0
746.9999999994657,-2.0
747.9999999994648,-2.0
748.9999999994639,-2.0
749.999999999463,-2.0
750.999999999462,-2.0
751.9999999994611,-2.0
752.9999999994602,-2.0
753.9999999994593,-2.0
754.9999999994584,-2.0
755.9999999994575,-2.0
756.9999999994566,-2.0
757.9999999994557,-2.0
758.9999999994548,-2.0
759.9999999994538,-2.0
760.9999999994529,-2.0
761.999999999452,-2.0
762.9999999994511,-2.0
763.9999999994502,-2.0
764.9999999994493,-2.0
765.9999999994484,-2.0
766.9999999994475,-2.0
767.9999999994466,-2.0
768.9999999994457,-2.0
769.9999999994448,-2.0
770.9999999994438,-2.0
771.9999999994429,-2.0
772.999999999442,-2.0
773.9999999994411,-2.0
774.9999999994402,-2.0
775.9999999994393,-2.0
776.9999999994384,-2.0
777.9999999994375,-2.0
778.9999999994366,-2.0
779.9999999994357,-2.0
780.9999999994347,-2.0
781.9999999994338,-2.0
782.9999999994329,-2.0
783.999999999432,-2.0
784.9999999994311,-2.0
785.9999999994302,-2.0
786.9999999994293,-2.0
787.9999999994284,-2.0
788.9999999994275,-2.0
789.9999999994266,-2.0
790.9999999994257,-2.0
791.9999999994247,-2.0
792.9999999994238,-2.0
793.9999999994229,-2.0
794.999999999422,-2.0
795.9999999994211,-2.0
796.9999999994202,-2.0
797.9999999994193,-2.0
798.9999999994184,-2.0
799.9999999994175,-2.0
800.9999999994166,-2.0
801.9999999994156,-2.0
802.9999999994147,-2.0
803.9999999994138,-2.0
804.9999999994129,-2.0
805.999999999412,-2.0
806.9999999994111,-2.0
807.9999999994102,-2.0
808.9999999994093,-2.0
809.9999999994084,-2.0
810.9999999994075,-2.0
811.9999999994066,-2.0
812.9999999994056,-2.0
813.9999999994047,-2.0
814.9999999994038,-2.0
815.9999999994029,-2.0
816.999999999402,-2.0
817.9999999994011,-1.8
818.9999999994002,-1.8
819.9999999993993,-2.0
820.9999999993984,-2.0
821.9999999993975,-2.0
822.9999999993966,-2.0
823.9999999993956,-2.0
824.9999999993947,-2.0
825.9999999993938,-2.0
826.9999999993929,-2.0
827.999999999392,-2.0
828.9999999993911,-2.0
829.9999999993902,-2.0
830.9999999993893,-2.0
831.9999999993884,-2.0
832.9999999993875,-2.0
833.9999999993865,-2.0
834.9999999993856,-2.0
835.9999999993847,-2.0
836.9999999993838,-2.0
837.9999999993829,-2.0
838.999999999382,-2.0
839.9999999993811,-2.0
840.9999999993802,-2.0
841.9999999993793,-2.0
842.9999999993784,-2.0
843.9999999993775,-2.0
844.9999999993765,-1.8
845.9999999993756,-2.0
846.9999999993747,-2.0
847.9999999993738,-1.8
848.9999999993729,-1.8
849.999999999372,-1.8
850.9999999993711,-1.8
851.9999999993702,-2.0
852.9999999993693,-2.0
853.9999999993684,-1.8
854.9999999993674,-2.0
855.9999999993665,-2.0
856.9999999993656,-2.0
857.9999999993647,-2.0
858.9999999993638,-2.0
859.9999999993629,-2.0
860.999999999362,-2.0
861.9999999993611,-2.0
862.9999999993602,-2.0
863.9999999993593,-2.0
864.9999999993584,-2.0
865.9999999993574,-2.0
866.9999999993565,-2.0
867.9999999993556,-2.0
868.9999999993547,-2.0
869.9999999993538,-2.0
870.9999999993529,-2.0
871.999999999352,-2.0
872.9999999993511,-2.0
873.9999999993502,-2.0
874.9999999993493,-2.0
875.9999999993483,-2.0
876.9999999993474,-2.0
877.9999999993465,-2.0
878.9999999993456,-2.0
879.9999999993447,-2.0
880.9999999993438,-2.0
881.9999999993429,-2.0
882.999999999342,-2.0
883.9999999993411,-2.0
884.9999999993402,-2.0
885.9999999993393,-2.0
886.9999999993383,-2.0
887.9999999993374,-2.0
888.9999999993365,-2.0
889.9999999993356,-2.0
890.9999999993347,-2.0
891.9999999993338,-2.0
892.9999999993329,-2.0
893.999999999332,-2.0
894.9999999993311,-1.8
895.9999999993302,-1.8
896.9999999993292,-2.0
897.9999999993283,-2.0
898.9999999993274,-2.0
899.9999999993265,-2.0
900.9999999993256,-2.0
901.9999999993247,-2.0
902.9999999993238,-2.0
903.9999999993229,-2.0
904.999999999322,-2.0
905.9999999993211,-2.0
906.9999999993202,-2.0
907.9999999993192,-2.0
908.9999999993183,-2.0
909.9999999993174,-2.0
910.9999999993165,-2.0
911.9999999993156,-2.0
912.9999999993147,-2.0
913.9999999993138,-2.0
914.9999999993129,-2.0
915.999999999312,-2.0
916.9999999993111,-2.0
917.9999999993101,-2.0
918.9999999993092,-2.0
919.9999999993083,-2.0
920.9999999993074,-2.0
921.9999999993065,-2.0
922.9999999993056,-2.0
923.9999999993047,-2.0
924.9999999993038,-2.0
925.9999999993029,-2.0
926.999999999302,-2.0
927.999999999301,-1.8
928.9999999993001,-2.0
929.9999999992992,-2.0
930.9999999992983,-2.0
931.9999999992974,-2.0
932.9999999992965,-1.8
933.9999999992956,-2.0
934.9999999992947,-2.0
935.9999999992938,-2.0
936.9999999992929,-2.0
937.999999999292,-2.0
938.999999999291,-2.0
939.9999999992901,-2.0
940.9999999992892,-2.0
941.9999999992883,-2.0
942.9999999992874,-2.0
943.9999999992865,-2.0
944.9999999992856,-2.0
945.9999999992847,-2.0
946.9999999992838,-2.0
947.9999999992829,-2.0
948.999999999282,-2.0
949.999999999281,-2.0
950.9999999992801,-2.0
951.9999999992792,-2.0
952.9999999992783,-2.0
953.9999999992774,-2.0
954.9999999992765,-2.0
955.9999999992756,-2.0
956.9999999992747,-2.0
957.9999999992738,-2.0
958.9999999992729,-2.0
959.999999999272,-2.0
960.999999999271,-2.0
961.9999999992701,-2.0
962.9999999992692,-2.0
963.9999999992683,-2.0
964.9999999992674,-2.0
965.9999999992665,-2.0
966.9999999992656,-2.0
967.9999999992647,-2.0
968.9999999992638,-2.0
969.9999999992629,-2.0
970.999999999262,-2.0
971.999999999261,-2.0
972.9999999992601,-2.0
973.9999999992592,-2.0
974.9999999992583,-2.0
975.9999999992574,-2.0
976.9999999992565,-2.0
977.9999999992556,-2.0
978.9999999992547,-2.0
979.9999999992538,-2.0
980.9999999992529,-2.0
981.9999999992519,-2.0
982.999999999251,-2.0
983.9999999992501,-2.0
984.9999999992492,-2.0
985.9999999992483,-1.8
986.9999999992474,-2.0
987.9999999992465,-2.0
988.9999999992456,-2.0
989.9999999992447,-2.0
990.9999999992438,-2.0
991.9999999992428,-2.0
992.9999999992419,-2.0
993.999999999241,-2.0
994.9999999992401,-2.0
995.9999999992392,-2.0
996.9999999992383,-2.0
997.9999999992374,-2.0
998.9999999992365,-2.0
999.9999999992356,-2.0
1000.9999999992347,-2.0
1001.9999999992338,-2.0
1002.9999999992328,-1.8
1003.9999999992319,-1.8
1004.999999999231,-2.0
1005.9999999992301,-2.0
1006.9999999992292,-2.0
1007.9999999992283,-2.0
1008.9999999992274,-2.0
1009.9999999992265,-2.0
1010.9999999992256,-2.0
1011.9999999992247,-2.0
1012.9999999992237,-2.0
1013.9999999992228,-2.0
1014.9999999992219,-2.0
1015.999999999221,-2.0
1016.9999999992201,-2.0
1017.9999999992192,-2.0
1018.9999999992183,-2.0
1019.9999999992174,-2.0
1020.9999999992165,-2.0
1021.9999999992156,-2.0
1022.9999999992147,-2.0
1023.9999999992137,-2.0
1024.9999999992128,-2.0
1025.999999999212,-2.0
1026.999999999211,-2.0
1027.99999999921,-2.0
1028.9999999992092,-2.0
1029.9999999992083,-2.0
1030.9999999992074,-2.0
1031.9999999992065,-2.0
1032.9999999992056,-2.0
1033.9999999992046,-2.0
1034.9999999992037,-2.0
1035.9999999992028,-2.0
1036.999999999202,-2.0
1037.999999999201,-2.0
1038.9999999992,-2.0
1039.9999999991992,-2.0
1040.9999999991983,-2.0
1041.9999999991974,-2.0
1042.9999999991965,-2.0
1043.9999999991956,-2.0
1044.9999999991946,-2.0
1045.9999999991937,-2.0
1046.9999999991928,-2.0
1047.999999999192,-2.0
1048.999999999191,-2.0
1049.99999999919,-1.8
1050.9999999991892,-2.0
1051.9999999991883,-2.0
1052.9999999991874,-2.0
1053.9999999991865,-1.8
1054.9999999991855,-1.8
1055.9999999991846,-2.0
1056.9999999991837,-2.0
1057.9999999991828,-2.0
1058.999999999182,-2.0
1059.999999999181,-2.0
1060.99999999918,-2.0
1061.9999999991792,-2.0
1062.9999999991783,-2.0
1063.9999999991774,-2.0
1064.9999999991765,-2.0
1065.9999999991755,-2.0
1066.9999999991746,-2.0
1067.9999999991737,-2.0
1068.9999999991728,-2.0
1069.999999999172,-2.0
1070.999999999171,-2.0
1071.99999999917,-2.0
1072.9999999991692,-2.0
1073.9999999991683,-2.0
1074.9999999991674,-2.0
1075.9999999991664,-2.0
1076.9999999991655,-2.0
1077.9999999991646,-2.0
1078.9999999991637,-2.0
1079.9999999991628,-2.0
1080.999999999162,-2.0
1081.999999999161,-2.0
1082.99999999916,-2.0
1083.9999999991592,-2.0
1084.9999999991583,-2.0
1085.9999999991574,-2.0
1086.9999999991564,-2.0
1087.9999999991555,-2.0
1088.9999999991546,-2.0
1089.9999999991537,-2.0
1090.9999999991528,-2.0
1091.999999999152,-2.0
1092.999999999151,-2.0
1093.99999999915,-2.0
1094.9999999991492,-2.0
1095.9999999991483,-2.0
1096.9999999991473,-2.0
1097.9999999991464,-2.0
1098.9999999991455,-2.0
1099.9999999991446,-2.0
1100.9999999991437,-2.0
1101.9999999991428,-2.0
1102.999999999142,-2.0
1103.999999999141,-2.0
1104.99999999914,-1.8
1105.9999999991392,-2.0
1106.9999999991383,-2.0
1107.9999999991373,-2.0
1108.9999999991364,-2.0
1109.9999999991355,-1.8
