time,alpha,pressure
10010.000000172075,0.44711538461538464,0.0024623919251879813
10020.000000172293,0.453525641025641,-0.0017688045155710517
10030.000000172511,0.44711538461538464,0.0011449867670329848
10040.00000017273,0.453525641025641,-0.0012666172470913643
10050.000000172948,0.4567307692307692,-0.0017882671787937058
10060.000000173166,0.4551282051282051,0.0006673996095326283
10070.000000173384,0.4519230769230769,-0.002682188274766095
10080.000000173603,0.4567307692307692,-0.0024987515266896585
10090.00000017382,0.4567307692307692,-0.0004536011489310386
10100.000000174039,0.453525641025641,0.00028322838881359645
10110.000000174257,0.44551282051282054,-0.0005018171421246297
10120.000000174476,0.4551282051282051,0.0008740159308580502
10130.000000174694,0.453525641025641,-0.002652847595510595
10140.000000174912,0.453525641025641,-0.0017050600271809602
10150.00000017513,0.4551282051282051,0.0010436511255456852
10160.000000175349,0.4599358974358974,-0.0031445692049662153
10170.000000175567,0.4583333333333333,0.0022237766325326354
10180.000000175785,0.46153846153846156,-0.00039910742302251236
10190.000000176004,0.46153846153846156,0.00012793732605886999
10200.000000176222,0.46153846153846156,-0.001555467954151741
10210.00000017644,0.46634615384615385,0.001165131352803984
10220.000000176658,0.47115384615384615,-0.0033618210372459724
10230.000000176877,0.4775641025641026,-0.0023706955505379437
10240.000000177095,0.4775641025641026,-0.00020484554247718082
10250.000000177313,0.46955128205128205,0.0028073834426776364
10260.000000177532,0.46634615384615385,0.0013160778435747204
10270.00000017775,0.46955128205128205,0.005025867196459823
10280.000000177968,0.47115384615384615,0.0006548681210569521
10290.000000178186,0.46153846153846156,0.0028018844823817627
10300.000000178405,0.46634615384615385,-0.002349479291264415
10310.000000178623,0.46794871794871795,0.0009314566463877529
10320.000000178841,0.46153846153846156,-0.003582000502664139
10330.00000017906,0.46314102564102566,0.0014820020601966474
10340.000000179278,0.46474358974358976,0.0025950248305834493
10350.000000179496,0.4583333333333333,-0.002634735802441363
10360.000000179714,0.4567307692307692,0.005729376576072917
10370.000000179933,0.4519230769230769,-0.0032776009719003366
10380.00000018015,0.453525641025641,0.0013282683027934965
10390.00000018037,0.453525641025641,-0.0012332100199398657
10400.000000180587,0.4551282051282051,-0.0006989167897250714
10410.000000180806,0.4519230769230769,0.0010739839481743532
10420.000000181024,0.44711538461538464,0.00397613119516797
10430.000000181242,0.44871794871794873,-0.00014052883820181924
10440.00000018146,0.44871794871794873,0.0035636194892233798
10450.000000181679,0.4439102564102564,0.0012741061734414772
10460.000000181897,0.4439102564102564,0.002228579639578439
10470.000000182115,0.44711538461538464,0.0007093269930026985
10480.000000182334,0.4407051282051282,0.0016150302004445084
10490.000000182552,0.4423076923076923,0.0008322900243980326
10500.00000018277,0.4375,-0.001952647963056348
10510.000000182989,0.4407051282051282,0.0014387001689040886
10520.000000183207,0.44551282051282054,-0.001944205857655555
10530.000000183425,0.44871794871794873,0.0023634559828111766
10540.000000183643,0.44871794871794873,-0.0010432566386398775
10550.000000183862,0.453525641025641,0.0026115424498625145
10560.00000018408,0.453525641025641,0.00015313509568723373
10570.000000184298,0.44711538461538464,0.006111259634267113
10580.000000184516,0.4423076923076923,-0.002808786859200597
10590.000000184735,0.45032051282051283,-0.0021137883284864625
10600.000000184953,0.453525641025641,0.0011586631609462935
10610.000000185171,0.4519230769230769,-0.00011857069011911505
10620.00000018539,0.453525641025641,-0.0004777629120300216
10630.000000185608,0.453525641025641,0.0017502831313319844
10640.000000185826,0.4567307692307692,-0.003245717574537781
10650.000000186044,0.4583333333333333,-0.0006447012039468536
10660.000000186263,0.44871794871794873,6.951100152609273e-06
10670.000000186481,0.44871794871794873,0.0004956869066735968
10680.0000001867,0.44871794871794873,0.004568800766365607
10690.000000186918,0.44871794871794873,0.0055778832366415705
10700.000000187136,0.4519230769230769,-0.0005368921065763764
10710.000000187354,0.44711538461538464,0.004473119986673695
10720.000000187572,0.4519230769230769,-0.000492645178727727
10730.00000018779,0.4567307692307692,0.004257402689621634
10740.000000188009,0.453525641025641,0.0018434431768115337
10750.000000188227,0.4567307692307692,0.00011847084695721581
10760.000000188445,0.453525641025641,0.0013893472449523854
10770.000000188664,0.44871794871794873,-0.002490159736466197
10780.000000188882,0.44871794871794873,-2.6545738696310644e-05
10790.0000001891,0.4519230769230769,0.002334221659692097
10800.000000189319,0.44871794871794873,0.002008048623044136
10810.000000189537,0.4519230769230769,-0.0010333288346519862
10820.000000189755,0.4519230769230769,0.0020305605050517125
10830.000000189973,0.44551282051282054,-0.0003295906091162252
10840.000000190192,0.44871794871794873,-0.0030259486400776316
10850.00000019041,0.44711538461538464,0.00035532015558946043
10860.000000190628,0.4439102564102564,0.0007045738310903275
10870.000000190847,0.44551282051282054,0.00019729058089572944
10880.000000191065,0.44871794871794873,0.001096374752361913
10890.000000191283,0.453525641025641,0.0015481138867461791
10900.000000191501,0.4551282051282051,-0.0021694656155075106
10910.00000019172,0.4583333333333333,0.0002796591115772683
10920.000000191938,0.453525641025641,0.0023922467369781597
10930.000000192156,0.45032051282051283,0.0007418769464189512
10940.000000192375,0.4551282051282051,0.0011310683288645524
10950.000000192593,0.4551282051282051,-0.0010789697934955671
10960.000000192811,0.44871794871794873,-0.0007335901302258016
10970.00000019303,0.44871794871794873,-0.00034623773302643236
10980.000000193248,0.453525641025641,0.0029826138372448237
10990.000000193466,0.44871794871794873,0.003958542242621066
11000.000000193684,0.4423076923076923,0.0020110935011108874
11010.000000193902,0.4423076923076923,0.005116361934728346
11020.00000019412,0.4407051282051282,-0.0023999668856803393
11030.000000194339,0.4375,0.001367242341813342
11040.000000194557,0.4358974358974359,0.0018536706732495566
11050.000000194776,0.4391025641025641,0.0017004962273383523
11060.000000194994,0.44551282051282054,-0.0007125423235838663
11070.000000195212,0.45032051282051283,0.0038800472176189677
11080.00000019543,0.44871794871794873,-0.002562330582497692
11090.000000195649,0.44871794871794873,-0.002264786410348631
11100.000000195867,0.44871794871794873,-0.0005028339424070071
11110.000000196085,0.4519230769230769,-0.0036154131338803825
11120.000000196304,0.453525641025641,-0.0007948267751959258
11130.000000196522,0.44871794871794873,0.005083532131255642
11140.00000019674,0.44711538461538464,-0.0013367453477664568
11150.000000196958,0.44871794871794873,0.003836933073954333
11160.000000197177,0.44711538461538464,0.0018267346076217838
11170.000000197395,0.4551282051282051,-0.0007088226647799723
11180.000000197613,0.45032051282051283,0.0023292054732933936
11190.000000197831,0.44871794871794873,6.517430266168656e-05
11200.00000019805,0.453525641025641,0.0021588999725407204
11210.000000198268,0.4567307692307692,0.0016694484961134574
11220.000000198486,0.453525641025641,0.001271628595517416
11230.000000198705,0.4583333333333333,-0.0003992775560793074
11240.000000198923,0.46474358974358976,-0.00030878573802846875
11250.000000199141,0.46634615384615385,-0.0019077932680354995
11260.00000019936,0.47435897435897434,-0.0006019188726934417
11270.000000199578,0.47435897435897434,-0.0005194964809782568
11280.000000199796,0.47435897435897434,-0.0006915287615585113
11290.000000200014,0.47596153846153844,0.002146231160039976
11300.000000200233,0.46794871794871795,0.002864490651855076
11310.00000020045,0.46314102564102566,0.0004462477306141531
